age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,target,workclass_Imputed,occupation_Imputed
37.0, Self-emp-inc,16.0, Married-civ-spouse, Prof-specialty, Husband, Black, Male,99.0, United-States,1, Self-emp-inc, Prof-specialty
57.0, Private,16.0, Married-civ-spouse, Tech-support, Husband, White, Male,40.0, Germany,1, Private, Tech-support
59.0, Federal-gov,12.0, Married-civ-spouse, Farming-fishing, Husband, Black, Male,40.0, United-States,0, Federal-gov, Farming-fishing
49.0, Private,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,1, Private, Prof-specialty
60.0, Local-gov,14.0, Divorced, Prof-specialty, Not-in-family, White, Female,25.0, United-States,0, Local-gov, Prof-specialty
21.0, Private,9.0, Never-married, Sales, Own-child, White, Female,40.0, United-States,0, Private, Sales
35.0, Federal-gov,9.0, Married-civ-spouse, Adm-clerical, Husband, Black, Male,60.0, United-States,1, Federal-gov, Adm-clerical
27.0, Private,11.0, Married-civ-spouse, Transport-moving, Husband, White, Male,50.0, United-States,0, Private, Transport-moving
40.0, Private,11.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,0, Private, Prof-specialty
51.0, Local-gov,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0, Local-gov, Craft-repair
33.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,40.0, Columbia,0, Private, Machine-op-inspct
50.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,1, Private, Craft-repair
67.0, Private,10.0, Widowed, Adm-clerical, Not-in-family, White, Female,25.0, United-States,0, Private, Adm-clerical
30.0, Private,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0, Private, Craft-repair
41.0, Private,16.0, Divorced, Sales, Unmarried, White, Female,50.0, United-States,1, Private, Sales
31.0, Self-emp-not-inc,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,40.0, United-States,1, Self-emp-not-inc, Exec-managerial
90.0, Private,9.0, Widowed, Craft-repair, Not-in-family, White, Female,40.0, United-States,0, Private, Craft-repair
25.0, Private,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,50.0, United-States,0, Private, Exec-managerial
23.0, Private,10.0, Married-civ-spouse, Exec-managerial, Wife, Black, Female,40.0, United-States,0, Private, Exec-managerial
40.0, Private,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,0, Private, Machine-op-inspct
23.0, Private,13.0, Never-married, Prof-specialty, Own-child, White, Male,40.0, United-States,0, Private, Prof-specialty
64.0, Local-gov,9.0, Widowed, Adm-clerical, Not-in-family, White, Female,40.0, United-States,0, Local-gov, Adm-clerical
60.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,1, Private, Exec-managerial
23.0, Private,9.0, Never-married, Adm-clerical, Own-child, Black, Female,40.0, United-States,0, Private, Adm-clerical
31.0, Private,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,47.0, United-States,0, Private, Prof-specialty
67.0, Self-emp-inc,13.0, Widowed, Other-service, Unmarried, White, Female,35.0, United-States,0, Self-emp-inc, Other-service
19.0, Private,9.0, Never-married, Adm-clerical, Own-child, White, Female,35.0, United-States,0, Private, Adm-clerical
54.0, Local-gov,10.0, Divorced, Adm-clerical, Unmarried, White, Female,40.0, United-States,0, Local-gov, Adm-clerical
24.0, Private,10.0, Never-married, Sales, Not-in-family, White, Male,40.0, United-States,0, Private, Sales
39.0, Private,11.0, Divorced, Adm-clerical, Unmarried, White, Female,40.0, United-States,0, Private, Adm-clerical
23.0, Private,12.0, Never-married, Other-service, Own-child, Black, Male,44.0, United-States,0, Private, Other-service
38.0, Private,9.0, Never-married, Handlers-cleaners, Not-in-family, Black, Male,40.0, United-States,0, Private, Handlers-cleaners
34.0, Private,10.0, Never-married, Sales, Not-in-family, White, Male,65.0, United-States,0, Private, Sales
35.0, Private,10.0, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,60.0, United-States,0, Private, Prof-specialty
40.0, Private,13.0, Divorced, Exec-managerial, Not-in-family, White, Female,45.0, United-States,1, Private, Exec-managerial
64.0, Private,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,25.0, France,0, Private, Farming-fishing
38.0, Private,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,40.0, United-States,0, Private, Exec-managerial
25.0, Private,9.0, Never-married, Exec-managerial, Own-child, White, Male,25.0, United-States,0, Private, Exec-managerial
28.0, Self-emp-inc,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,70.0, United-States,0, Self-emp-inc, Exec-managerial
22.0, Local-gov,13.0, Never-married, Prof-specialty, Own-child, White, Female,35.0, United-States,0, Local-gov, Prof-specialty
52.0, Local-gov,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,40.0, United-States,0, Local-gov, Transport-moving
33.0, Self-emp-not-inc,9.0, Married-civ-spouse, Other-service, Husband, Black, Male,40.0, United-States,0, Self-emp-not-inc, Other-service
44.0, Private,10.0, Divorced, Adm-clerical, Other-relative, White, Female,40.0, United-States,0, Private, Adm-clerical
32.0, Private,11.0, Never-married, Tech-support, Unmarried, White, Female,60.0, United-States,0, Private, Tech-support
45.0, Private,9.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,72.0, Mexico,0, Private, Craft-repair
53.0, Self-emp-not-inc,2.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,67.0, Italy,1, Self-emp-not-inc, Exec-managerial
47.0, Self-emp-not-inc,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,1, Self-emp-not-inc, Exec-managerial
24.0, Private,9.0, Never-married, Craft-repair, Own-child, White, Male,40.0, United-States,0, Private, Craft-repair
23.0, Private,10.0, Never-married, Other-service, Not-in-family, White, Female,30.0, United-States,0, Private, Other-service
32.0, Private,11.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,40.0, Italy,0, Private, Adm-clerical
60.0, Self-emp-not-inc,9.0, Married-civ-spouse, Sales, Husband, White, Male,45.0, United-States,0, Self-emp-not-inc, Sales
53.0, Self-emp-not-inc,8.0, Married-civ-spouse, Craft-repair, Husband, White, Male,45.0, United-States,0, Self-emp-not-inc, Craft-repair
27.0, Private,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,40.0, United-States,0, Private, Adm-clerical
31.0, Self-emp-not-inc,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, Columbia,0, Self-emp-not-inc, Prof-specialty
55.0, Private,14.0, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,40.0, Thailand,0, Private, Prof-specialty
61.0, Private,9.0, Divorced, Sales, Unmarried, White, Female,25.0, United-States,0, Private, Sales
18.0, Private,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,30.0, United-States,0, Private, Machine-op-inspct
26.0, Self-emp-inc,10.0, Never-married, Sales, Not-in-family, White, Male,48.0, United-States,0, Self-emp-inc, Sales
30.0, Private,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,40.0, United-States,1, Private, Adm-clerical
62.0, Private,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,0, Private, Exec-managerial
58.0, Private,13.0, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,40.0, Philippines,0, Private, Adm-clerical
34.0, Self-emp-not-inc,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,80.0, United-States,0, Self-emp-not-inc, Farming-fishing
52.0, Private,13.0, Married-civ-spouse, Sales, Husband, White, Male,45.0, United-States,1, Private, Sales
51.0, Private,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,40.0, United-States,0, Private, Protective-serv
38.0, Private,10.0, Married-civ-spouse, Sales, Wife, White, Female,40.0, United-States,1, Private, Sales
44.0, State-gov,9.0, Never-married, Craft-repair, Not-in-family, White, Male,40.0, United-States,0, State-gov, Craft-repair
23.0, Private,1.0, Never-married, Other-service, Own-child, White, Female,15.0, United-States,0, Private, Other-service
34.0, Private,13.0, Married-civ-spouse, Sales, Husband, White, Male,45.0, United-States,1, Private, Sales
46.0, Self-emp-inc,14.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,50.0, United-States,1, Self-emp-inc, Exec-managerial
68.0, Private,4.0, Widowed, Craft-repair, Not-in-family, White, Female,15.0, United-States,0, Private, Craft-repair
66.0, Self-emp-not-inc,13.0, Married-civ-spouse, Sales, Husband, White, Male,40.0, United-States,1, Self-emp-not-inc, Sales
71.0, Private,9.0, Widowed, Craft-repair, Not-in-family, White, Female,20.0, United-States,0, Private, Craft-repair
52.0, Private,11.0, Never-married, Farming-fishing, Not-in-family, White, Male,50.0, United-States,0, Private, Farming-fishing
59.0, Self-emp-inc,3.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,40.0, Italy,0, Self-emp-inc, Farming-fishing
27.0, Private,9.0, Never-married, Craft-repair, Own-child, Black, Male,40.0, United-States,0, Private, Craft-repair
35.0, Private,12.0, Married-civ-spouse, Craft-repair, Wife, White, Female,16.0, United-States,0, Private, Craft-repair
48.0, State-gov,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,40.0, United-States,0, State-gov, Protective-serv
51.0, Federal-gov,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,52.0, United-States,1, Federal-gov, Prof-specialty
21.0, Private,10.0, Never-married, Adm-clerical, Own-child, White, Female,8.0, United-States,0, Private, Adm-clerical
22.0, Private,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,30.0, United-States,0, Private, Exec-managerial
28.0, Private,9.0, Separated, Other-service, Not-in-family, White, Female,25.0, United-States,0, Private, Other-service
21.0, Private,10.0, Never-married, Craft-repair, Own-child, White, Male,40.0, United-States,0, Private, Craft-repair
39.0, Private,9.0, Married-civ-spouse, Prof-specialty, Wife, Black, Female,40.0, United-States,0, Private, Prof-specialty
35.0, Private,9.0, Never-married, Craft-repair, Unmarried, White, Male,50.0, United-States,0, Private, Craft-repair
65.0, Private,9.0, Divorced, Sales, Unmarried, White, Female,25.0, United-States,0, Private, Sales
29.0, Private,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,0, Private, Prof-specialty
55.0, Private,4.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,75.0, United-States,0, Private, Adm-clerical
24.0, Self-emp-not-inc,9.0, Separated, Other-service, Unmarried, White, Female,50.0, United-States,0, Self-emp-not-inc, Other-service
24.0, Local-gov,9.0, Divorced, Protective-serv, Unmarried, Black, Female,40.0, United-States,0, Local-gov, Protective-serv
44.0, Private,9.0, Never-married, Craft-repair, Not-in-family, Black, Male,60.0, United-States,0, Private, Craft-repair
38.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,50.0, United-States,0, Private, Craft-repair
42.0, Private,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,1, Private, Prof-specialty
23.0, Private,7.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,55.0, United-States,0, Private, Exec-managerial
30.0, Private,10.0, Married-civ-spouse, Other-service, Wife, White, Female,45.0, United-States,0, Private, Other-service
23.0, Self-emp-not-inc,13.0, Never-married, Adm-clerical, Own-child, White, Male,40.0, United-States,1, Self-emp-not-inc, Adm-clerical
29.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,1, Private, Craft-repair
57.0, Private,9.0, Widowed, Adm-clerical, Not-in-family, White, Female,40.0, United-States,0, Private, Adm-clerical
28.0, Private,9.0, Married-civ-spouse, Other-service, Husband, White, Male,43.0, United-States,0, Private, Other-service
31.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,40.0, United-States,0, Private, Sales
21.0, Private,9.0, Never-married, Adm-clerical, Own-child, White, Female,40.0, United-States,0, Private, Adm-clerical
30.0, Private,11.0, Married-civ-spouse, Prof-specialty, Own-child, White, Female,16.0, United-States,1, Private, Prof-specialty
63.0, Private,10.0, Widowed, Other-service, Not-in-family, White, Female,40.0, United-States,0, Private, Other-service
48.0, Private,10.0, Divorced, Transport-moving, Not-in-family, White, Male,53.0, United-States,0, Private, Transport-moving
43.0, Private,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,50.0, United-States,0, Private, Handlers-cleaners
50.0, State-gov,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, Canada,1, State-gov, Exec-managerial
42.0, Private,10.0, Divorced, Adm-clerical, Unmarried, White, Female,40.0, United-States,0, Private, Adm-clerical
35.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,30.0, United-States,0, Private, Machine-op-inspct
19.0, State-gov,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,20.0, United-States,0, State-gov, Adm-clerical
46.0, Private,13.0, Married-civ-spouse, Transport-moving, Husband, White, Male,40.0, United-States,1, Private, Transport-moving
55.0, Self-emp-inc,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,60.0, United-States,0, Self-emp-inc, Exec-managerial
29.0, Federal-gov,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,40.0, United-States,0, Federal-gov, Prof-specialty
72.0, Self-emp-not-inc,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,28.0, United-States,1, Self-emp-not-inc, Prof-specialty
54.0, Private,14.0, Divorced, Tech-support, Not-in-family, White, Male,40.0, United-States,1, Private, Tech-support
27.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,45.0, United-States,0, Private, Machine-op-inspct
35.0, Federal-gov,13.0, Never-married, Prof-specialty, Own-child, White, Female,40.0, United-States,0, Federal-gov, Prof-specialty
53.0, Private,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1, Private, Exec-managerial
64.0, Local-gov,4.0, Married-civ-spouse, Protective-serv, Husband, White, Male,10.0, United-States,0, Local-gov, Protective-serv
34.0, Private,9.0, Never-married, Priv-house-serv, Not-in-family, White, Female,40.0, Mexico,0, Private, Priv-house-serv
56.0, Private,9.0, Divorced, Adm-clerical, Unmarried, White, Female,32.0, United-States,0, Private, Adm-clerical
24.0, Private,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,40.0, United-States,0, Private, Exec-managerial
36.0, State-gov,11.0, Married-spouse-absent, Protective-serv, Own-child, White, Female,40.0, Germany,0, State-gov, Protective-serv
32.0, Private,9.0, Married-civ-spouse, Other-service, Husband, White, Male,54.0, United-States,0, Private, Other-service
42.0, Private,10.0, Married-civ-spouse, Sales, Husband, White, Male,50.0, United-States,1, Private, Sales
36.0, Private,9.0, Divorced, Exec-managerial, Unmarried, White, Male,45.0, United-States,0, Private, Exec-managerial
48.0, Private,11.0, Never-married, Adm-clerical, Unmarried, White, Male,40.0, United-States,0, Private, Adm-clerical
41.0, Private,13.0, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,30.0, Vietnam,0, Private, Other-service
34.0, Self-emp-inc,10.0, Never-married, Sales, Not-in-family, White, Male,75.0, United-States,0, Self-emp-inc, Sales
27.0, Private,10.0, Married-civ-spouse, Other-service, Husband, White, Male,40.0, United-States,0, Private, Other-service
58.0, Local-gov,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1, Local-gov, Exec-managerial
34.0, Private,16.0, Never-married, Prof-specialty, Not-in-family, White, Male,40.0, Taiwan,1, Private, Prof-specialty
